Name,Num of Dimensions,Linkage,Distance,Num of clusters,Silhouette Score,Calinski Harabasz Score,Davies-Bouldin Index,Runtime
COVID-19,2,average,euclidean,8,0.61,875.3,0.47,0.0
COVID-19,2,average,manhattan,9,0.61,1089.96,0.47,0.0
COVID-19,2,average,cosine,23,0.44,1023.06,0.86,0.01
COVID-19,2,average,chebyshev,8,0.61,875.3,0.47,0.0
COVID-19,2,average,minkowski,8,0.61,875.3,0.47,0.02
COVID-19,2,average,mahalanobis,190,0.16,98851.35,0.08,0.06
COVID-19,2,complete,euclidean,12,0.6,1359.31,0.51,0.0
COVID-19,2,complete,manhattan,15,0.54,1505.93,0.52,0.01
COVID-19,2,complete,cosine,29,0.4,1034.25,0.93,0.01
COVID-19,2,complete,chebyshev,12,0.56,1462.97,0.53,0.01
COVID-19,2,complete,minkowski,12,0.6,1359.31,0.51,0.02
COVID-19,2,complete,mahalanobis,194,0.15,123143.08,0.08,0.06
COVID-19,2,single,euclidean,1,,,,0.0
COVID-19,2,single,manhattan,1,,,,0.0
COVID-19,2,single,cosine,5,0.56,377.7,0.47,0.0
COVID-19,2,single,chebyshev,1,,,,0.0
COVID-19,2,single,minkowski,1,,,,0.01
COVID-19,2,single,mahalanobis,184,0.14,27330.67,0.09,0.04
COVID-19,3,ward,euclidean,36,0.45,670.09,0.66,0.01
COVID-19,3,average,euclidean,17,0.46,376.08,0.55,0.0
COVID-19,3,average,manhattan,28,0.45,474.02,0.55,0.01
COVID-19,3,average,cosine,64,0.41,438.78,0.48,0.01
COVID-19,3,average,chebyshev,14,0.49,398.27,0.62,0.01
COVID-19,3,average,minkowski,17,0.46,376.08,0.55,0.04
COVID-19,3,average,mahalanobis,221,0.03,247881.84,0.01,0.09
COVID-19,3,complete,euclidean,28,0.45,540.12,0.61,0.01
COVID-19,3,complete,manhattan,43,0.39,601.36,0.7,0.01
COVID-19,3,complete,cosine,72,0.42,532.23,0.5,0.02
COVID-19,3,complete,chebyshev,25,0.43,523.73,0.67,0.01
COVID-19,3,complete,minkowski,28,0.45,540.12,0.61,0.03
COVID-19,3,complete,mahalanobis,221,0.03,247881.84,0.01,0.08
COVID-19,3,single,euclidean,1,,,,0.0
COVID-19,3,single,manhattan,7,-0.23,17.47,1.18,0.0
COVID-19,3,single,cosine,34,0.24,91.19,0.53,0.01
COVID-19,3,single,chebyshev,1,,,,0.0
COVID-19,3,single,minkowski,1,,,,0.01
COVID-19,3,single,mahalanobis,221,0.03,247881.84,0.01,0.05
COVID-19,4,ward,euclidean,57,0.45,438.41,0.59,0.01
COVID-19,4,average,euclidean,33,0.49,316.43,0.56,0.01
COVID-19,4,average,manhattan,57,0.42,335.47,0.48,0.01
COVID-19,4,average,cosine,83,0.37,317.4,0.41,0.02
COVID-19,4,average,chebyshev,24,0.48,289.53,0.62,0.01
COVID-19,4,average,minkowski,33,0.49,316.43,0.56,0.03
COVID-19,4,average,mahalanobis,222,0.02,410571.72,0.0,0.08
COVID-19,4,complete,euclidean,46,0.44,371.76,0.6,0.01
COVID-19,4,complete,manhattan,77,0.43,513.42,0.53,0.02
COVID-19,4,complete,cosine,91,0.35,348.18,0.5,0.02
COVID-19,4,complete,chebyshev,39,0.45,355.41,0.67,0.01
COVID-19,4,complete,minkowski,46,0.44,371.76,0.6,0.04
COVID-19,4,complete,mahalanobis,222,0.02,410571.72,0.0,0.09
COVID-19,4,single,euclidean,5,-0.28,16.65,1.51,0.0
COVID-19,4,single,manhattan,18,-0.09,20.44,0.98,0.0
COVID-19,4,single,cosine,51,0.22,69.2,0.44,0.01
COVID-19,4,single,chebyshev,2,-0.14,0.45,1.43,0.0
COVID-19,4,single,minkowski,5,-0.28,16.65,1.51,0.01
COVID-19,4,single,mahalanobis,222,0.02,410571.72,0.0,0.06
Credit Card,2,ward,euclidean,9,0.67,12235.82,0.44,0.02
Credit Card,2,average,euclidean,3,0.73,1612.18,0.33,0.01
Credit Card,2,average,manhattan,3,0.73,1612.18,0.33,0.01
Credit Card,2,average,cosine,15,0.63,2672.72,0.68,0.02
Credit Card,2,average,chebyshev,3,0.73,1612.18,0.33,0.02
Credit Card,2,average,minkowski,3,0.73,1612.18,0.33,0.06
Credit Card,2,average,mahalanobis,300,0.39,204317.73,0.22,0.14
Credit Card,2,complete,euclidean,4,0.61,1719.74,0.44,0.02
Credit Card,2,complete,manhattan,5,0.78,6560.13,0.35,0.02
Credit Card,2,complete,cosine,25,0.48,2566.53,1.15,0.02
Credit Card,2,complete,chebyshev,4,0.8,5512.87,0.29,0.02
Credit Card,2,complete,minkowski,4,0.61,1719.74,0.44,0.06
Credit Card,2,complete,mahalanobis,334,0.38,355833.63,0.24,0.16
Credit Card,2,single,euclidean,1,,,,0.0
Credit Card,2,single,manhattan,1,,,,0.0
Credit Card,2,single,cosine,5,0.56,515.11,0.69,0.01
Credit Card,2,single,chebyshev,1,,,,0.01
Credit Card,2,single,minkowski,1,,,,0.03
Credit Card,2,single,mahalanobis,244,0.27,9615.87,0.19,0.09
Credit Card,3,ward,euclidean,11,0.69,7712.44,0.43,0.02
Credit Card,3,average,euclidean,4,0.78,2884.14,0.32,0.01
Credit Card,3,average,manhattan,4,0.78,2902.51,0.33,0.01
Credit Card,3,average,cosine,31,0.56,5932.98,0.48,0.01
Credit Card,3,average,chebyshev,3,0.55,567.76,0.66,0.02
Credit Card,3,average,minkowski,4,0.78,2884.14,0.32,0.06
Credit Card,3,average,mahalanobis,466,0.26,229876.98,0.13,0.17
Credit Card,3,complete,euclidean,5,0.75,2800.96,0.43,0.02
Credit Card,3,complete,manhattan,7,0.67,2107.96,0.52,0.01
Credit Card,3,complete,cosine,53,0.46,9595.98,0.64,0.02
Credit Card,3,complete,chebyshev,4,0.78,2902.51,0.33,0.02
Credit Card,3,complete,minkowski,5,0.75,2800.96,0.43,0.05
Credit Card,3,complete,mahalanobis,480,0.26,309455.12,0.14,0.17
Credit Card,3,single,euclidean,1,,,,0.0
Credit Card,3,single,manhattan,2,0.58,336.75,0.39,0.01
Credit Card,3,single,cosine,14,0.54,1692.25,0.38,0.01
Credit Card,3,single,chebyshev,1,,,,0.01
Credit Card,3,single,minkowski,1,,,,0.02
Credit Card,3,single,mahalanobis,434,0.25,58294.79,0.12,0.11
Credit Card,4,ward,euclidean,16,0.67,4077.22,0.51,0.02
Credit Card,4,average,euclidean,5,0.72,1510.21,0.41,0.02
Credit Card,4,average,manhattan,6,0.66,1239.88,0.45,0.01
Credit Card,4,average,cosine,51,0.52,2978.71,0.57,0.02
Credit Card,4,average,chebyshev,5,0.72,1510.21,0.41,0.02
Credit Card,4,average,minkowski,5,0.72,1510.21,0.41,0.06
Credit Card,4,average,mahalanobis,553,0.19,260482.54,0.07,0.2
Credit Card,4,complete,euclidean,7,0.67,1828.76,0.45,0.01
Credit Card,4,complete,manhattan,13,0.66,2782.37,0.55,0.01
Credit Card,4,complete,cosine,80,0.42,3119.95,0.64,0.02
Credit Card,4,complete,chebyshev,6,0.71,1812.08,0.38,0.02
Credit Card,4,complete,minkowski,7,0.67,1828.76,0.45,0.05
Credit Card,4,complete,mahalanobis,558,0.18,296187.24,0.07,0.18
Credit Card,4,single,euclidean,1,,,,0.0
Credit Card,4,single,manhattan,2,0.49,224.48,0.47,0.01
Credit Card,4,single,cosine,19,0.6,589.31,0.4,0.01
Credit Card,4,single,chebyshev,1,,,,0.01
Credit Card,4,single,minkowski,1,,,,0.02
Credit Card,4,single,mahalanobis,540,0.19,84036.52,0.06,0.12
Mall Customer,2,ward,euclidean,10,0.75,13453.13,0.42,0.0
Mall Customer,2,average,euclidean,4,0.86,4191.69,0.28,0.0
Mall Customer,2,average,manhattan,4,0.86,4191.69,0.28,0.0
Mall Customer,2,average,cosine,9,0.8,8829.67,0.36,0.0
Mall Customer,2,average,chebyshev,4,0.86,4191.69,0.28,0.0
Mall Customer,2,average,minkowski,4,0.86,4191.69,0.28,0.01
Mall Customer,2,average,mahalanobis,70,0.68,919744.28,0.16,0.03
Mall Customer,2,complete,euclidean,5,0.85,6564.5,0.3,0.0
Mall Customer,2,complete,manhattan,5,0.85,6564.5,0.3,0.0
Mall Customer,2,complete,cosine,12,0.77,9438.85,0.43,0.0
Mall Customer,2,complete,chebyshev,5,0.85,6564.5,0.3,0.0
Mall Customer,2,complete,minkowski,5,0.85,6564.5,0.3,0.02
Mall Customer,2,complete,mahalanobis,74,0.68,1279676.35,0.15,0.04
Mall Customer,2,single,euclidean,3,0.86,1235.88,0.23,0.0
Mall Customer,2,single,manhattan,3,0.86,1235.88,0.23,0.0
Mall Customer,2,single,cosine,3,0.86,1235.88,0.23,0.0
Mall Customer,2,single,chebyshev,3,0.86,1235.88,0.23,0.0
Mall Customer,2,single,minkowski,3,0.86,1235.88,0.23,0.02
Mall Customer,2,single,mahalanobis,62,0.7,321810.64,0.15,0.03
Mall Customer,3,ward,euclidean,17,0.59,4785.14,0.43,0.01
Mall Customer,3,average,euclidean,7,0.72,1499.06,0.29,0.0
Mall Customer,3,average,manhattan,7,0.72,1499.06,0.29,0.0
Mall Customer,3,average,cosine,18,0.62,1627.18,0.38,0.01
Mall Customer,3,average,chebyshev,7,0.72,1499.06,0.29,0.0
Mall Customer,3,average,minkowski,7,0.72,1499.06,0.29,0.02
Mall Customer,3,average,mahalanobis,126,0.42,250991.63,0.13,0.05
Mall Customer,3,complete,euclidean,10,0.67,2479.37,0.38,0.0
Mall Customer,3,complete,manhattan,10,0.67,2479.37,0.38,0.0
Mall Customer,3,complete,cosine,26,0.59,1988.17,0.34,0.01
Mall Customer,3,complete,chebyshev,10,0.67,2479.37,0.38,0.0
Mall Customer,3,complete,minkowski,10,0.67,2479.37,0.38,0.02
Mall Customer,3,complete,mahalanobis,132,0.41,317392.11,0.13,0.05
Mall Customer,3,single,euclidean,4,0.79,788.89,0.31,0.0
Mall Customer,3,single,manhattan,4,0.79,788.89,0.31,0.0
Mall Customer,3,single,cosine,9,0.54,760.85,0.33,0.0
Mall Customer,3,single,chebyshev,4,0.79,788.89,0.31,0.0
Mall Customer,3,single,minkowski,4,0.79,788.89,0.31,0.01
Mall Customer,3,single,mahalanobis,117,0.44,118253.26,0.12,0.04
Mall Customer,4,ward,euclidean,25,0.58,2308.97,0.45,0.01
Mall Customer,4,average,euclidean,13,0.66,894.21,0.34,0.01
Mall Customer,4,average,manhattan,15,0.64,813.9,0.37,0.01
Mall Customer,4,average,cosine,24,0.58,1084.27,0.38,0.01
Mall Customer,4,average,chebyshev,11,0.65,727.42,0.35,0.0
Mall Customer,4,average,minkowski,13,0.66,894.21,0.34,0.02
Mall Customer,4,average,mahalanobis,158,0.26,206207.85,0.06,0.06
Mall Customer,4,complete,euclidean,20,0.57,1491.92,0.43,0.01
Mall Customer,4,complete,manhattan,21,0.56,1466.25,0.44,0.01
Mall Customer,4,complete,cosine,31,0.51,1760.76,0.47,0.01
Mall Customer,4,complete,chebyshev,17,0.58,1326.65,0.44,0.01
Mall Customer,4,complete,minkowski,20,0.57,1491.92,0.43,0.02
Mall Customer,4,complete,mahalanobis,160,0.26,238896.2,0.06,0.06
Mall Customer,4,single,euclidean,6,0.32,68.93,0.97,0.0
Mall Customer,4,single,manhattan,6,0.32,68.93,0.97,0.0
Mall Customer,4,single,cosine,10,0.57,349.64,0.37,0.0
Mall Customer,4,single,chebyshev,6,0.32,68.93,0.97,0.0
Mall Customer,4,single,minkowski,6,0.32,68.93,0.97,0.01
Mall Customer,4,single,mahalanobis,154,0.27,138936.54,0.06,0.05
Sales Transactions,2,ward,euclidean,14,0.51,4969.23,0.58,0.02
Sales Transactions,2,average,euclidean,1,,,,0.01
Sales Transactions,2,average,manhattan,3,0.55,1110.61,0.52,0.02
Sales Transactions,2,average,cosine,24,0.43,2832.75,0.73,0.03
Sales Transactions,2,average,chebyshev,1,,,,0.02
Sales Transactions,2,average,minkowski,1,,,,0.03
Sales Transactions,2,average,mahalanobis,620,0.21,114707.97,0.13,0.17
Sales Transactions,2,complete,euclidean,3,0.61,1670.77,0.53,0.02
Sales Transactions,2,complete,manhattan,4,0.59,2142.59,0.56,0.02
Sales Transactions,2,complete,cosine,41,0.36,3724.35,0.98,0.03
Sales Transactions,2,complete,chebyshev,3,0.34,420.72,0.9,0.03
Sales Transactions,2,complete,minkowski,3,0.61,1670.77,0.53,0.08
Sales Transactions,2,complete,mahalanobis,635,0.2,140225.45,0.14,0.25
Sales Transactions,2,single,euclidean,1,,,,0.0
Sales Transactions,2,single,manhattan,1,,,,0.0
Sales Transactions,2,single,cosine,1,,,,0.0
Sales Transactions,2,single,chebyshev,1,,,,0.01
Sales Transactions,2,single,minkowski,1,,,,0.03
Sales Transactions,2,single,mahalanobis,576,0.2,18629.99,0.12,0.14
Sales Transactions,3,ward,euclidean,21,0.39,1542.0,0.8,0.03
Sales Transactions,3,average,euclidean,3,0.41,411.41,0.89,0.02
Sales Transactions,3,average,manhattan,5,0.49,771.16,0.63,0.02
Sales Transactions,3,average,cosine,91,0.32,739.72,0.78,0.03
Sales Transactions,3,average,chebyshev,1,,,,0.02
Sales Transactions,3,average,minkowski,3,0.41,411.41,0.89,0.05
Sales Transactions,3,average,mahalanobis,782,0.04,94241.76,0.03,0.22
Sales Transactions,3,complete,euclidean,7,0.47,1126.58,0.69,0.03
Sales Transactions,3,complete,manhattan,12,0.42,1343.03,0.73,0.02
Sales Transactions,3,complete,cosine,134,0.31,898.88,0.83,0.05
Sales Transactions,3,complete,chebyshev,5,0.29,324.01,1.37,0.03
Sales Transactions,3,complete,minkowski,7,0.47,1126.58,0.69,0.09
Sales Transactions,3,complete,mahalanobis,782,0.04,94241.76,0.03,0.28
Sales Transactions,3,single,euclidean,1,,,,0.0
Sales Transactions,3,single,manhattan,1,,,,0.0
Sales Transactions,3,single,cosine,12,-0.5,0.52,1.94,0.02
Sales Transactions,3,single,chebyshev,1,,,,0.01
Sales Transactions,3,single,minkowski,1,,,,0.03
Sales Transactions,3,single,mahalanobis,778,0.04,78593.25,0.03,0.18
Sales Transactions,4,ward,euclidean,38,0.35,592.67,0.86,0.02
Sales Transactions,4,average,euclidean,6,0.36,346.63,0.75,0.02
Sales Transactions,4,average,manhattan,12,0.34,397.73,0.79,0.02
Sales Transactions,4,average,cosine,222,0.28,316.76,0.67,0.05
Sales Transactions,4,average,chebyshev,1,,,,0.02
Sales Transactions,4,average,minkowski,6,0.36,346.63,0.75,0.04
Sales Transactions,4,average,mahalanobis,810,0.0,90378.18,0.01,0.22
Sales Transactions,4,complete,euclidean,15,0.35,474.2,0.95,0.02
Sales Transactions,4,complete,manhattan,32,0.35,532.58,0.93,0.02
Sales Transactions,4,complete,cosine,270,0.26,388.18,0.69,0.06
Sales Transactions,4,complete,chebyshev,10,0.29,276.11,1.07,0.03
Sales Transactions,4,complete,minkowski,15,0.35,474.2,0.95,0.09
Sales Transactions,4,complete,mahalanobis,810,0.0,90378.18,0.01,0.27
Sales Transactions,4,single,euclidean,1,,,,0.0
Sales Transactions,4,single,manhattan,1,,,,0.01
Sales Transactions,4,single,cosine,68,-0.38,9.8,1.1,0.03
Sales Transactions,4,single,chebyshev,1,,,,0.01
Sales Transactions,4,single,minkowski,1,,,,0.03
Sales Transactions,4,single,mahalanobis,810,0.0,90378.18,0.01,0.19
Wholesale,2,ward,euclidean,18,0.45,1533.65,0.74,0.01
Wholesale,2,average,euclidean,3,0.58,790.56,0.56,0.01
Wholesale,2,average,manhattan,5,0.55,1104.52,0.64,0.01
Wholesale,2,average,cosine,31,0.25,382.7,1.35,0.01
Wholesale,2,average,chebyshev,3,0.58,790.56,0.56,0.01
Wholesale,2,average,minkowski,3,0.58,790.56,0.56,0.03
Wholesale,2,average,mahalanobis,406,0.09,99926.97,0.05,0.11
Wholesale,2,complete,euclidean,6,0.54,1022.9,0.61,0.01
Wholesale,2,complete,manhattan,12,0.43,1203.06,0.79,0.01
Wholesale,2,complete,cosine,42,0.2,357.72,1.61,0.01
Wholesale,2,complete,chebyshev,7,0.47,891.14,0.66,0.01
Wholesale,2,complete,minkowski,6,0.54,1022.9,0.61,0.03
Wholesale,2,complete,mahalanobis,408,0.09,118926.75,0.05,0.12
Wholesale,2,single,euclidean,1,,,,0.0
Wholesale,2,single,manhattan,1,,,,0.0
Wholesale,2,single,cosine,6,-0.13,67.74,1.23,0.01
Wholesale,2,single,chebyshev,1,,,,0.0
Wholesale,2,single,minkowski,1,,,,0.01
Wholesale,2,single,mahalanobis,402,0.09,53058.88,0.05,0.08
Wholesale,3,ward,euclidean,33,0.4,729.8,0.74,0.01
Wholesale,3,average,euclidean,6,0.47,478.99,0.71,0.01
Wholesale,3,average,manhattan,14,0.42,473.42,0.66,0.01
Wholesale,3,average,cosine,92,0.35,444.24,0.64,0.02
Wholesale,3,average,chebyshev,6,0.48,520.6,0.69,0.01
Wholesale,3,average,minkowski,6,0.47,478.99,0.71,0.03
Wholesale,3,average,mahalanobis,431,0.03,114953.32,0.01,0.12
Wholesale,3,complete,euclidean,16,0.41,570.84,0.79,0.01
Wholesale,3,complete,manhattan,32,0.42,643.33,0.73,0.01
Wholesale,3,complete,cosine,115,0.3,479.28,0.77,0.03
Wholesale,3,complete,chebyshev,14,0.4,549.13,0.8,0.01
Wholesale,3,complete,minkowski,16,0.41,570.84,0.79,0.03
Wholesale,3,complete,mahalanobis,431,0.03,114953.32,0.01,0.13
Wholesale,3,single,euclidean,1,,,,0.0
Wholesale,3,single,manhattan,1,,,,0.0
Wholesale,3,single,cosine,34,-0.28,17.06,1.32,0.01
Wholesale,3,single,chebyshev,1,,,,0.0
Wholesale,3,single,minkowski,1,,,,0.01
Wholesale,3,single,mahalanobis,430,0.03,76369.88,0.01,0.09
Wholesale,4,ward,euclidean,40,0.42,646.67,0.76,0.01
Wholesale,4,average,euclidean,10,0.48,443.5,0.73,0.01
Wholesale,4,average,manhattan,25,0.43,494.74,0.69,0.01
Wholesale,4,average,cosine,129,0.36,341.25,0.48,0.02
Wholesale,4,average,chebyshev,7,0.43,361.88,0.8,0.01
Wholesale,4,average,minkowski,10,0.48,443.5,0.73,0.03
Wholesale,4,average,mahalanobis,434,0.02,161532.0,0.01,0.12
Wholesale,4,complete,euclidean,23,0.44,529.21,0.74,0.01
Wholesale,4,complete,manhattan,51,0.42,600.35,0.76,0.02
Wholesale,4,complete,cosine,152,0.32,471.33,0.56,0.03
Wholesale,4,complete,chebyshev,18,0.39,462.72,0.79,0.01
Wholesale,4,complete,minkowski,23,0.44,529.21,0.74,0.04
Wholesale,4,complete,mahalanobis,434,0.02,161532.0,0.01,0.14
Wholesale,4,single,euclidean,1,,,,0.0
Wholesale,4,single,manhattan,1,,,,0.0
Wholesale,4,single,cosine,67,-0.15,13.74,0.91,0.02
Wholesale,4,single,chebyshev,1,,,,0.0
Wholesale,4,single,minkowski,1,,,,0.01
Wholesale,4,single,mahalanobis,433,0.02,81215.41,0.01,0.09
